id,tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,tarifa_kwh,costo_estimado,energy_efficiency_score,categoria
5131,Casa,450.0,8,5,39.0,Average,A,False,5,True,20.7,6020.8,4,2,4,4,1,1,16,False,Ninguna,Mixta,60.8,Invierno,8.5,1334.17,True,15,0.75,1000.6275,41.0,Moderate
5132,Casa,424.4,8,5,46.0,Poor,E,False,4,False,8.1,7825.38,5,1,0,2,1,0,9,False,Ninguna,Mixta,69.7,Invierno,9.7,372.07,True,19,0.75,279.0525,16.6,Inefficient
5133,Casa,130.8,1,1,32.0,Average,A,False,2,False,11.2,2244.13,0,1,1,1,1,0,4,True,Gas,Incandescente,61.0,Otoño,15.8,335.05,True,19,0.75,251.28750000000002,50.2,Moderate
5134,Departamento,53.0,2,3,17.0,Excellent,B,False,2,True,21.1,1299.94,2,1,1,2,1,0,7,False,Ninguna,Mixta,72.4,Invierno,9.1,558.83,True,15,0.75,419.12250000000006,47.4,Moderate
5135,Casa,90.7,3,1,44.0,Poor,C,False,4,False,9.1,1232.9,0,1,3,3,1,0,8,True,Gas,Incandescente,46.6,Primavera,16.6,525.18,True,20,0.75,393.885,21.2,Inefficient
5136,Departamento,57.0,1,1,29.0,Excellent,A,False,1,False,15.8,776.78,0,1,1,1,1,1,5,True,Eléctrica,LED,71.5,Primavera,21.6,239.2,True,20,0.75,179.39999999999998,76.0,Efficient
5137,Casa,198.8,7,3,16.0,Poor,A,False,3,False,18.0,1611.92,0,1,1,6,1,0,9,True,Eléctrica,Mixta,73.8,Otoño,21.4,819.47,True,21,0.75,614.6025,27.6,Moderate
5138,Casa,115.3,4,1,67.0,Average,E,False,6,False,9.8,1496.97,0,2,4,5,1,0,12,True,Gas,LED,49.9,Primavera,27.6,276.67,True,18,0.75,207.5025,32.6,Moderate
5139,Departamento,48.7,2,2,29.0,Good,B,False,4,False,12.3,479.57,0,2,3,4,1,0,10,True,Eléctrica,LED,90.2,Invierno,12.2,478.24,True,19,0.75,358.68,72.3,Efficient
5140,Casa,155.3,4,2,26.0,Excellent,E,False,7,False,10.8,3251.67,3,1,5,6,1,0,16,True,Eléctrica,Mixta,56.4,Primavera,15.6,523.79,True,17,0.75,392.8425,55.4,Efficient
5141,Casa,110.7,2,2,28.0,Average,B,False,4,False,15.6,1419.99,0,1,5,2,1,0,9,True,Eléctrica,LED,69.8,Verano,27.5,488.07,True,21,0.75,366.0525,51.0,Moderate
5142,Casa,117.4,3,1,47.0,Poor,E,False,1,True,22.2,1317.75,1,1,0,1,1,0,4,True,Gas,LED,67.5,Invierno,9.5,263.08,True,19,0.75,197.31,18.6,Inefficient
5143,Casa,242.9,6,4,29.0,Excellent,A,False,6,False,15.4,5007.55,1,2,4,3,1,0,11,True,Losa Radiante,Incandescente,76.2,Primavera,20.3,859.37,True,20,0.75,644.5275,65.8,Efficient
5144,Departamento,52.9,1,3,27.0,Good,A,False,2,False,9.0,146.52,1,1,4,1,1,0,8,True,Eléctrica,Mixta,53.3,Verano,26.8,288.08,True,18,0.75,216.06,61.7,Efficient
5145,Casa,80.9,1,1,12.0,Good,E,False,1,False,12.0,858.77,0,2,1,0,1,0,4,False,Ninguna,Incandescente,61.3,Invierno,10.7,311.35,True,18,0.75,233.51250000000002,23.8,Inefficient
5146,Casa,149.6,8,4,20.0,Good,E,False,8,True,22.8,1489.09,2,2,4,3,1,0,12,True,Eléctrica,LED,80.9,Otoño,14.2,731.48,True,19,0.75,548.61,46.7,Moderate
5147,Casa,136.3,3,1,38.0,Good,E,False,7,True,,3040.9,2,2,8,5,1,1,19,True,Gas,Incandescente,91.3,Invierno,5.6,1603.18,True,16,0.75,1202.385,21.7,Inefficient
5148,Casa,79.8,3,1,4.0,Good,B,False,1,False,11.5,2473.23,2,1,1,2,1,0,7,False,Ninguna,LED,98.6,Otoño,16.9,189.98,True,19,0.75,142.48499999999999,61.6,Efficient
5149,Casa,112.5,4,1,41.0,Poor,D,False,3,False,10.5,1788.77,2,2,2,4,1,1,12,False,Ninguna,Mixta,63.6,Verano,25.6,535.18,True,19,0.75,401.385,20.8,Inefficient
5150,Departamento,55.4,2,2,28.0,Average,D,False,1,True,19.9,,0,1,1,1,1,0,4,True,Eléctrica,LED,78.3,Primavera,22.1,295.32,True,18,0.75,221.49,42.0,Moderate
5151,Casa,154.4,2,1,31.0,Poor,C,False,3,False,16.5,1101.84,2,2,3,2,1,0,10,True,Gas,LED,59.8,Invierno,2.0,407.78,True,17,0.75,305.835,36.6,Moderate
5152,Casa,100.2,3,2,43.0,Poor,B,False,1,False,18.6,495.35,0,2,0,1,1,0,4,True,Gas,Mixta,43.9,Otoño,15.6,327.56,True,19,0.75,245.67000000000002,18.8,Inefficient
5153,Departamento,66.1,1,2,24.0,Good,B,False,1,True,19.9,224.8,2,1,0,2,1,0,6,True,Eléctrica,Mixta,79.3,Invierno,8.1,686.93,True,22,0.75,515.1975,30.1,Moderate
5154,Casa,51.3,2,3,16.0,Poor,E,False,6,False,15.1,517.7,2,2,1,7,1,0,13,True,Eléctrica,Mixta,81.2,Primavera,24.8,590.72,True,18,0.75,443.04,21.0,Inefficient
5155,Departamento,69.8,1,1,11.0,Good,B,False,1,False,10.9,556.97,0,1,2,0,1,0,4,True,Eléctrica,LED,81.4,Primavera,15.2,99.91,True,18,0.75,74.9325,61.7,Efficient
5156,Departamento,53.0,3,1,9.0,Good,B,False,2,False,9.7,,0,1,0,1,1,0,3,True,Eléctrica,LED,77.6,Verano,24.2,154.8,True,18,0.75,116.10000000000001,71.8,Efficient
5157,Departamento,82.9,3,2,,Good,B,False,3,True,22.6,1359.24,0,2,0,3,1,0,6,True,Eléctrica,Mixta,77.4,Invierno,11.7,865.88,True,15,0.75,649.41,47.3,Moderate
5158,Casa,124.8,3,2,16.0,Good,C,False,2,False,16.0,1605.71,1,1,0,0,1,0,3,True,Eléctrica,Mixta,79.3,Otoño,18.8,392.68,True,20,0.75,294.51,44.2,Moderate
5159,Departamento,89.6,3,1,41.0,Poor,A,False,3,False,13.3,1619.15,1,1,3,2,1,0,8,True,Gas,Mixta,54.6,Invierno,7.4,344.63,True,20,0.75,258.47249999999997,37.3,Moderate
5160,Departamento,44.6,2,1,63.0,Average,B,False,4,True,22.7,738.12,0,2,7,6,1,0,16,True,Gas,Incandescente,39.2,Verano,25.0,1442.59,True,20,0.75,1081.9424999999999,12.0,Inefficient
5161,Pequeño Comercio,159.7,4,2,54.0,Poor,E,False,3,False,11.9,3116.84,3,3,1,2,0,0,9,True,Gas,Mixta,54.1,Invierno,6.8,420.13,True,19,0.75,315.09749999999997,12.6,Inefficient
5162,Casa,104.4,1,3,11.0,Excellent,A,False,2,True,20.5,1471.7,1,1,2,3,1,0,8,True,Eléctrica,Mixta,93.1,Primavera,12.3,683.18,True,19,0.75,512.385,57.6,Efficient
5163,Casa,126.7,5,2,14.0,Poor,C,False,5,True,15.7,3196.23,2,2,4,1,1,1,11,False,Ninguna,Mixta,85.6,Verano,31.9,1086.79,True,17,0.75,815.0925,28.3,Moderate
5164,Casa,54.9,2,1,13.0,Excellent,B,False,1,False,12.9,858.28,1,1,0,0,1,0,3,True,Eléctrica,LED,64.3,Otoño,15.3,128.23,True,18,0.75,96.17249999999999,77.1,Efficient
5165,Departamento,57.9,2,2,20.0,Excellent,E,False,1,False,8.0,518.98,0,1,1,2,1,0,5,False,Ninguna,Mixta,71.8,Verano,28.5,95.3,True,18,0.75,71.475,55.5,Efficient
5166,Casa,138.0,3,5,31.0,Average,E,False,4,True,16.5,1137.93,0,2,2,4,1,0,9,True,Gas,Mixta,57.6,Primavera,18.2,730.42,True,18,0.75,547.8149999999999,29.8,Moderate
5167,Departamento,42.8,4,4,12.0,Excellent,C,False,5,False,14.9,,0,1,2,2,1,0,6,True,Eléctrica,LED,70.4,Verano,19.5,322.96,True,19,0.75,242.21999999999997,76.1,Efficient
5168,Casa,106.1,1,1,47.0,Excellent,D,False,1,False,13.6,2617.88,0,1,0,0,1,0,2,True,Gas,Mixta,51.4,Primavera,23.5,194.18,True,19,0.75,145.635,55.7,Efficient
5169,Departamento,35.8,1,1,49.0,Poor,D,False,2,False,11.7,358.09,0,1,1,0,1,0,3,True,Gas,Mixta,64.4,Invierno,11.0,184.24,True,18,0.75,138.18,21.4,Inefficient
5170,Departamento,48.8,5,2,36.0,Good,A,False,4,True,17.6,1406.53,0,2,3,3,1,1,10,True,Gas,Mixta,66.5,Otoño,9.4,721.42,True,17,0.75,541.0649999999999,53.8,Efficient
5171,Pequeño Comercio,47.5,3,1,29.0,Excellent,A,False,2,False,13.1,2589.81,0,2,1,0,0,0,3,True,Eléctrica,LED,69.9,Verano,27.5,134.69,True,17,0.75,101.0175,86.5,Efficient
5172,Departamento,55.4,4,2,10.0,Good,B,False,3,False,13.0,576.36,1,1,2,0,1,0,5,True,Eléctrica,LED,66.8,Otoño,16.2,169.35,True,20,0.75,127.01249999999999,63.9,Efficient
5173,Departamento,41.2,1,2,53.0,Poor,D,False,1,False,12.6,209.15,1,1,0,0,1,0,3,False,Ninguna,LED,63.4,Otoño,14.0,139.93,True,18,0.75,104.9475,39.1,Moderate
5174,Casa,62.9,4,2,22.0,Good,B,False,4,False,13.6,556.88,1,1,6,7,1,0,16,False,Ninguna,Mixta,63.1,Otoño,22.9,481.09,True,20,0.75,360.8175,63.7,Efficient
5175,Departamento,41.2,1,2,12.0,Good,A,False,1,False,14.1,318.84,0,1,1,0,1,0,3,False,Ninguna,Mixta,71.2,Invierno,10.3,299.42,True,17,0.75,224.565,50.9,Moderate
5176,Pequeño Comercio,69.3,2,2,37.0,Average,C,False,4,False,15.8,1200.23,0,2,2,4,0,0,8,True,Gas,LED,62.9,Verano,30.8,398.4,True,15,0.75,298.79999999999995,48.8,Moderate
5177,Casa,159.0,3,1,43.0,Poor,E,False,2,False,12.7,2169.77,2,2,1,1,1,0,7,True,Gas,Incandescente,41.5,Otoño,12.3,615.49,True,15,0.75,461.6175,0.0,Inefficient
5178,Pequeño Comercio,74.6,4,2,71.0,Excellent,E,False,6,False,10.8,720.37,0,2,6,7,0,0,15,True,Gas,Incandescente,63.0,Verano,29.8,576.03,True,20,0.75,432.0225,41.8,Moderate
5179,Casa,272.6,8,5,21.0,Excellent,A,True,4,True,17.9,,0,1,6,4,1,0,12,True,Eléctrica,Mixta,79.9,Otoño,18.8,379.37,True,18,0.75,284.52750000000003,92.6,Efficient
5180,Departamento,77.9,2,3,28.0,Excellent,E,False,2,False,15.6,724.42,0,1,2,2,1,0,6,True,Eléctrica,Mixta,68.9,Primavera,21.1,414.02,True,19,0.75,310.515,51.4,Moderate
5181,Casa,139.5,3,5,35.0,Good,E,False,1,False,9.1,4394.92,4,1,1,0,1,0,7,True,Gas,Mixta,66.2,Primavera,18.0,177.1,True,17,0.75,132.825,32.4,Moderate
5182,Departamento,56.8,1,1,40.0,Good,E,False,1,True,24.0,1546.53,1,1,3,4,1,0,10,True,Gas,Mixta,69.4,Invierno,7.6,530.32,True,18,0.75,397.74,21.5,Inefficient
5183,Casa,162.3,6,4,54.0,Excellent,E,False,3,False,8.2,2845.32,3,1,0,2,1,0,7,True,Gas,Mixta,51.3,Primavera,19.5,233.28,True,20,0.75,174.96,47.2,Moderate
5184,Departamento,135.7,1,1,23.0,Excellent,C,False,1,False,13.7,1238.82,0,1,0,0,1,0,2,True,Eléctrica,Mixta,68.9,Invierno,6.8,291.96,True,14,0.75,218.96999999999997,52.4,Moderate
5185,Departamento,95.5,8,1,42.0,Excellent,E,False,8,False,9.0,3022.5,3,2,5,9,1,1,21,True,Gas,Incandescente,87.7,Invierno,8.1,841.5,True,17,0.75,631.125,50.6,Moderate
5186,Casa,91.6,3,3,18.0,Good,A,False,2,False,10.3,1574.47,2,1,2,3,1,0,9,True,Eléctrica,Mixta,86.4,Verano,28.9,390.47,True,18,0.75,292.8525,61.6,Efficient
5187,Departamento,48.0,1,2,24.0,Average,C,False,2,False,14.1,1246.36,0,1,1,2,1,1,6,True,Eléctrica,LED,66.8,Invierno,8.6,412.65,True,20,0.75,309.48749999999995,47.8,Moderate
5188,Departamento,103.7,2,1,18.0,Good,A,False,3,False,13.9,1241.24,0,2,2,0,1,0,5,True,Eléctrica,Incandescente,59.7,Invierno,6.7,934.2,True,18,0.75,700.6500000000001,36.4,Moderate
5189,Departamento,57.3,1,1,22.0,Poor,E,False,1,False,11.3,880.46,1,1,0,0,1,0,3,True,Eléctrica,Incandescente,63.7,Invierno,9.2,349.45,True,17,0.75,262.0875,0.0,Inefficient
5190,Casa,85.3,4,5,17.0,Excellent,C,False,6,False,8.0,1745.55,1,2,2,9,1,1,16,True,Eléctrica,LED,82.5,Primavera,20.2,242.89,True,22,0.75,182.1675,74.6,Efficient
5191,Casa,99.0,2,1,71.0,Average,E,False,3,False,12.9,769.43,4,2,3,1,1,0,11,False,Ninguna,Incandescente,45.7,Otoño,11.9,728.81,True,19,0.75,546.6075,9.9,Inefficient
5192,Departamento,30.0,1,1,8.0,Good,E,False,1,True,,677.65,1,1,2,1,1,0,6,False,Ninguna,Mixta,63.9,Invierno,4.9,449.31,True,20,0.75,336.9825,12.4,Inefficient
5193,Casa,91.0,6,1,65.0,Average,E,False,4,False,14.6,1340.65,2,1,0,1,1,0,5,False,Ninguna,Mixta,45.0,Invierno,7.1,430.35,True,18,0.75,322.76250000000005,34.8,Moderate
5194,Departamento,80.7,1,1,32.0,Excellent,C,False,1,False,9.6,1224.79,0,1,1,0,1,1,4,True,Gas,Mixta,61.2,Primavera,22.4,170.31,True,17,0.75,127.7325,49.8,Moderate
5195,Casa,130.4,8,4,24.0,Good,E,True,5,False,8.0,4120.25,4,2,4,4,1,1,16,True,Losa Radiante,Mixta,81.8,Invierno,6.6,336.41,True,14,0.75,252.3075,52.9,Efficient
5196,Pequeño Comercio,76.4,1,1,42.0,Average,E,False,2,False,11.1,913.42,1,2,2,0,0,0,5,True,Gas,Incandescente,66.4,Verano,29.9,533.8,True,20,0.75,400.34999999999997,9.1,Inefficient
5197,Departamento,46.8,1,1,27.0,Poor,C,False,1,False,10.8,2095.07,0,1,0,1,1,0,3,False,Ninguna,Incandescente,51.9,Verano,24.0,336.3,True,20,0.75,252.22500000000002,0.7,Inefficient
5198,Pequeño Comercio,184.1,5,3,29.0,Poor,E,False,8,False,10.5,1664.47,4,3,5,5,0,0,17,False,Ninguna,Incandescente,63.9,Otoño,18.4,854.85,True,22,0.75,641.1375,13.1,Inefficient
5199,Casa,175.2,5,3,26.0,Excellent,D,False,1,False,9.0,5728.68,0,1,1,1,1,0,4,True,Losa Radiante,Incandescente,64.5,Verano,31.4,287.0,True,17,0.75,215.25,37.1,Moderate
5200,Departamento,66.4,3,3,36.0,Poor,D,False,2,True,22.6,918.02,2,1,1,1,1,0,6,True,Gas,LED,75.9,Otoño,13.5,383.95,True,16,0.75,287.9625,31.8,Moderate
5201,Casa,122.5,6,5,68.0,Poor,A,False,7,False,9.3,2849.76,3,1,3,7,1,0,15,True,Gas,LED,56.8,Invierno,3.8,349.06,True,19,0.75,261.795,44.9,Moderate
5202,Casa,219.4,5,5,49.0,Poor,C,False,4,False,12.8,2023.63,2,2,3,2,1,0,10,True,Gas,LED,54.7,Otoño,11.1,383.86,True,15,0.75,287.895,35.8,Moderate
5203,Casa,187.7,2,1,14.0,Good,B,False,3,False,11.4,683.61,0,2,1,2,1,0,6,True,Eléctrica,LED,88.6,Primavera,24.7,267.04,True,18,0.75,200.28000000000003,58.8,Efficient
5204,Casa,101.0,1,1,24.0,Good,E,False,3,True,22.1,1178.21,1,1,2,4,1,0,9,False,Ninguna,Mixta,78.2,Primavera,17.2,578.0,True,17,0.75,433.5,35.6,Moderate
5205,Casa,117.0,3,3,37.0,Poor,E,False,6,True,20.9,2902.71,0,2,2,4,1,0,9,True,Gas,Mixta,86.1,Otoño,20.6,815.36,True,22,0.75,611.52,21.5,Inefficient
5206,Casa,110.8,2,1,75.0,Poor,E,False,3,False,10.6,1914.1,1,1,4,1,1,0,8,True,Gas,Mixta,39.6,Invierno,11.3,267.81,True,18,0.75,200.85750000000002,17.3,Inefficient
5207,Casa,107.6,1,1,30.0,Good,B,False,1,True,17.4,1574.87,1,1,0,3,1,0,6,True,Eléctrica,LED,34.2,Otoño,15.8,290.9,True,21,0.75,218.17499999999998,47.0,Moderate
5208,Casa,228.5,5,1,40.0,Poor,A,True,8,True,17.0,3230.66,5,1,4,10,1,0,21,True,Gas,Mixta,68.5,Invierno,9.5,565.56,True,20,0.75,424.16999999999996,51.0,Moderate
5209,Casa,113.7,4,2,51.0,Poor,E,False,4,False,9.9,2048.36,0,2,5,3,1,1,12,True,Gas,Incandescente,64.4,Primavera,24.6,766.72,True,18,0.75,575.04,5.4,Inefficient
5210,Casa,99.6,4,1,22.0,Good,D,False,8,False,10.9,1766.47,0,1,13,3,1,0,18,True,Eléctrica,LED,86.0,Otoño,12.1,397.86,True,17,0.75,298.395,57.6,Efficient
5211,Casa,160.8,8,4,38.0,Average,B,False,8,True,22.1,1052.56,0,1,2,9,1,0,13,True,Gas,LED,74.0,Primavera,23.1,963.87,True,14,0.75,722.9025,63.3,Efficient
5212,Pequeño Comercio,207.4,8,2,54.0,Good,D,False,8,False,14.9,4130.42,4,3,7,7,0,0,21,True,Gas,Mixta,38.4,Verano,18.4,1426.71,True,19,0.75,1070.0325,35.1,Moderate
5213,Casa,145.2,6,5,11.0,Poor,B,False,5,True,18.9,3952.86,4,2,4,6,1,0,17,True,Eléctrica,LED,75.6,Primavera,23.6,685.3,True,16,0.75,513.9749999999999,45.6,Moderate
5214,Pequeño Comercio,122.1,5,4,11.0,Excellent,B,False,6,False,12.1,1949.29,0,3,4,1,0,1,9,True,Eléctrica,Mixta,62.9,Verano,24.8,512.2,True,21,0.75,384.15000000000003,66.3,Efficient
5215,Departamento,46.3,1,1,14.0,Excellent,D,False,2,True,17.1,431.63,0,2,1,2,1,0,6,True,Eléctrica,Incandescente,72.6,Otoño,15.0,526.02,True,20,0.75,394.515,34.1,Moderate
5216,Departamento,99.0,6,3,32.0,Good,C,False,5,False,11.8,1090.81,0,1,6,4,1,0,12,False,Ninguna,Mixta,35.2,Verano,28.5,450.91,True,21,0.75,338.1825,46.7,Moderate
5217,Casa,116.8,5,1,,Excellent,A,False,7,False,13.5,1024.97,1,2,3,3,1,1,11,True,Eléctrica,LED,87.2,Invierno,8.9,525.56,True,18,0.75,394.16999999999996,88.2,Efficient
5218,Departamento,72.6,2,1,15.0,Poor,A,False,2,True,20.6,406.7,0,1,0,4,1,0,6,False,Ninguna,Incandescente,66.9,Verano,27.3,723.36,True,17,0.75,542.52,15.7,Inefficient
5219,Casa,115.9,5,1,18.0,Poor,B,False,6,True,19.3,699.06,0,2,5,5,1,0,13,True,Eléctrica,LED,63.1,Otoño,16.4,915.9,True,17,0.75,686.925,44.0,Moderate
5220,Casa,110.9,5,1,39.0,Good,A,False,2,True,20.0,2097.56,3,2,3,1,1,0,10,False,Ninguna,Mixta,74.3,Otoño,18.6,545.42,True,19,0.75,409.06499999999994,47.1,Moderate
5221,Casa,86.6,3,4,,Poor,C,False,1,False,9.8,906.16,0,1,0,1,1,0,3,True,Gas,Mixta,46.3,Invierno,14.0,126.81,True,20,0.75,95.1075,25.0,Inefficient
5222,Departamento,46.7,1,2,15.0,Poor,B,False,4,False,15.3,2385.66,0,1,3,1,1,1,7,True,Eléctrica,LED,71.5,Invierno,9.1,635.51,True,17,0.75,476.6325,48.3,Moderate
5223,Casa,131.1,7,5,13.0,Excellent,B,False,4,True,22.8,1166.23,0,2,3,2,1,0,8,True,Eléctrica,Mixta,63.0,Primavera,25.0,793.48,True,16,0.75,595.11,57.5,Efficient
5224,Casa,160.4,7,3,21.0,Good,C,False,5,False,14.2,2271.97,1,2,1,6,1,0,11,True,Eléctrica,Mixta,65.5,Otoño,14.3,468.71,True,18,0.75,351.53249999999997,46.7,Moderate
5225,Casa,103.4,3,5,14.0,Excellent,A,False,1,True,20.7,1747.77,0,1,0,2,1,1,5,True,Eléctrica,Mixta,99.2,Otoño,12.9,747.1,True,19,0.75,560.325,45.3,Moderate
5226,Casa,75.0,3,3,39.0,Excellent,C,False,3,True,18.0,1392.94,0,2,4,4,1,0,11,True,Gas,Mixta,59.4,Otoño,12.2,627.52,True,19,0.75,470.64,50.5,Moderate
5227,Casa,80.8,2,3,16.0,Average,C,False,1,False,14.9,663.13,1,1,0,1,1,0,4,True,Eléctrica,Mixta,66.4,Verano,25.8,392.45,True,18,0.75,294.3375,18.1,Inefficient
5228,Casa,154.9,8,5,23.0,Good,B,True,7,True,20.8,3075.91,2,1,6,4,1,0,14,True,Eléctrica,Mixta,67.3,Verano,26.6,804.83,True,21,0.75,603.6225000000001,74.9,Efficient
5229,Casa,103.6,2,2,11.0,Good,B,False,3,False,12.8,,0,1,0,2,1,0,4,True,Eléctrica,Incandescente,74.7,Invierno,7.3,581.66,True,17,0.75,436.245,46.9,Moderate
5230,Departamento,96.2,2,1,33.0,Good,E,False,1,False,17.1,637.59,1,1,1,0,1,0,4,True,Gas,Mixta,76.8,Primavera,20.6,362.13,True,20,0.75,271.59749999999997,20.7,Inefficient
5231,Casa,122.1,4,5,38.0,Average,E,False,1,False,10.5,2952.29,1,1,0,0,1,0,3,True,Gas,Mixta,59.8,Verano,30.3,409.29,True,22,0.75,306.96750000000003,0.0,Inefficient
5232,Departamento,83.3,5,4,70.0,Average,C,False,4,False,12.3,1962.99,1,2,1,2,1,0,7,True,Gas,LED,24.5,Verano,25.1,424.45,True,20,0.75,318.3375,41.0,Moderate
5233,Casa,71.5,4,2,15.0,Average,A,False,7,False,13.7,1225.61,0,1,2,2,1,0,6,True,Eléctrica,Incandescente,80.2,Verano,26.0,862.75,True,20,0.75,647.0625,42.9,Moderate
5234,Casa,170.1,7,3,10.0,Good,B,False,2,False,15.2,691.84,0,1,3,0,1,0,5,False,Ninguna,Mixta,80.6,Verano,28.8,447.82,True,17,0.75,335.865,47.3,Moderate
5235,Departamento,78.6,5,2,49.0,Poor,A,False,8,False,8.2,1582.91,2,2,7,3,1,0,15,False,Ninguna,LED,54.0,Verano,25.4,516.34,True,18,0.75,387.255,48.4,Moderate
5236,Departamento,83.8,4,3,51.0,Average,D,False,4,True,22.7,1826.01,0,1,2,4,1,0,8,True,Gas,Incandescente,75.7,Primavera,16.8,1122.29,True,17,0.75,841.7175,8.4,Inefficient
5237,Casa,181.2,2,1,43.0,Excellent,E,False,1,False,9.5,1713.89,2,1,1,0,1,1,6,True,Gas,Incandescente,58.9,Invierno,10.8,308.45,True,18,0.75,231.33749999999998,22.7,Inefficient
5238,Casa,150.6,3,3,65.0,Good,E,True,1,True,15.1,2175.03,2,2,2,2,1,0,9,False,Ninguna,LED,44.8,Primavera,19.2,120.16,True,17,0.75,90.12,63.7,Efficient
5239,Departamento,55.2,1,1,18.0,Good,E,False,1,False,8.0,510.37,0,1,1,0,1,1,4,True,Eléctrica,LED,74.2,Primavera,16.5,93.04,True,19,0.75,69.78,52.4,Moderate
5240,Casa,172.5,5,1,22.0,Good,E,False,5,True,19.4,4640.85,2,2,6,5,1,0,16,True,Losa Radiante,Incandescente,54.7,Primavera,12.7,1356.54,True,21,0.75,1017.405,26.5,Moderate
5241,Casa,149.1,2,2,43.0,Good,D,False,4,True,21.6,1944.97,2,2,3,4,1,0,12,True,Gas,Mixta,55.6,Invierno,7.3,855.29,True,16,0.75,641.4675,36.8,Moderate
5242,Departamento,49.9,1,1,,Good,C,False,1,True,16.4,422.99,1,1,1,1,1,0,5,False,Ninguna,Mixta,51.2,Otoño,16.4,344.96,True,18,0.75,258.71999999999997,37.1,Moderate
5243,Departamento,54.8,1,1,16.0,Excellent,B,False,1,False,10.9,816.65,3,1,2,0,1,0,7,True,Eléctrica,LED,66.5,Verano,25.6,335.66,True,20,0.75,251.745,56.8,Efficient
5244,Departamento,52.4,1,1,35.0,Average,A,False,1,True,18.8,1011.33,1,1,0,2,1,0,5,False,Ninguna,LED,41.8,Otoño,13.0,184.15,True,21,0.75,138.1125,45.9,Moderate
5245,Departamento,49.6,3,1,16.0,Average,A,False,5,False,10.6,685.28,1,2,5,9,1,0,18,False,Ninguna,Incandescente,54.7,Otoño,18.9,497.86,True,18,0.75,373.395,43.1,Moderate
5246,Departamento,49.0,3,2,8.0,Good,C,False,7,False,13.9,427.46,2,1,4,2,1,0,10,False,Ninguna,LED,85.5,Primavera,18.2,366.4,True,20,0.75,274.79999999999995,57.1,Efficient
5247,Departamento,42.1,1,1,5.0,Good,A,False,1,False,12.7,1238.84,0,1,1,3,1,0,6,True,Eléctrica,LED,77.5,Otoño,16.3,103.47,True,17,0.75,77.60249999999999,70.2,Efficient
5248,Casa,127.0,3,3,66.0,Poor,B,False,4,False,14.8,2117.62,0,1,2,6,1,0,10,True,Gas,Incandescente,63.0,Invierno,2.2,767.51,True,17,0.75,575.6324999999999,25.3,Inefficient
5249,Casa,97.8,1,1,45.0,Average,D,False,1,False,15.6,935.47,1,1,0,0,1,1,4,True,Gas,LED,70.6,Invierno,3.7,195.97,True,17,0.75,146.9775,35.9,Moderate
5250,Departamento,70.1,1,1,39.0,Poor,B,False,1,True,18.7,1169.84,0,1,0,1,1,0,3,True,Gas,Mixta,54.6,Invierno,3.3,289.91,True,19,0.75,217.4325,21.8,Inefficient
5251,Casa,142.5,4,2,16.0,Good,B,True,7,False,10.8,823.12,0,1,5,10,1,0,17,True,Eléctrica,Mixta,78.2,Invierno,2.8,346.58,True,17,0.75,259.935,75.1,Efficient
5252,Casa,165.0,5,4,6.0,Poor,B,False,7,False,8.3,2157.48,1,1,2,7,1,0,12,True,Eléctrica,Mixta,81.9,Otoño,6.6,462.23,True,18,0.75,346.6725,47.9,Moderate
5253,Casa,199.6,3,1,53.0,Poor,B,False,3,True,20.6,2396.11,3,1,0,3,1,1,9,True,Gas,LED,45.8,Invierno,5.7,448.15,True,19,0.75,336.11249999999995,34.4,Moderate
5254,Casa,97.4,5,2,16.0,Good,B,True,2,False,11.2,1830.36,1,1,2,0,1,0,5,True,Eléctrica,Mixta,72.2,Primavera,24.7,132.19,True,17,0.75,99.1425,74.2,Efficient
5255,Casa,119.1,2,2,30.0,Good,C,False,1,True,20.2,3634.19,2,1,0,2,1,1,7,True,Eléctrica,LED,71.6,Primavera,16.0,263.87,True,20,0.75,197.9025,45.3,Moderate
5256,Casa,127.5,8,5,47.0,Good,E,False,6,False,10.6,2444.08,4,2,3,7,1,0,17,True,Gas,Incandescente,55.6,Verano,30.3,958.51,True,21,0.75,718.8824999999999,35.7,Moderate
5257,Casa,248.3,4,1,26.0,Good,C,False,7,False,11.2,5759.77,0,1,10,4,1,0,16,True,Losa Radiante,LED,68.0,Primavera,21.7,573.36,True,19,0.75,430.02,60.4,Efficient
5258,Pequeño Comercio,79.8,3,3,23.0,Average,A,False,5,False,8.0,846.01,0,3,8,4,0,0,15,False,Ninguna,Incandescente,73.5,Invierno,7.6,570.38,True,19,0.75,427.78499999999997,47.5,Moderate
5259,Departamento,48.4,2,3,24.0,Poor,B,False,1,False,15.4,712.62,0,1,1,0,1,0,3,False,Ninguna,Incandescente,71.2,Otoño,8.9,251.04,True,17,0.75,188.28,19.7,Inefficient
