consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria
635.83,True,8,Departamento,8.0,Moderado
1341.17,True,12,Casa,12.4,Ineficiente
1475.08,False,6,Casa,11.7,Ineficiente
426.25,False,6,Departamento,5.4,Moderado
689.83,False,6,Casa,7.1,Moderado
373.25,True,7,Casa,4.9,Moderado
498.92,False,6,Departamento,4.9,Moderado
1460.92,True,5,Casa,10.9,Ineficiente
713.25,True,5,Departamento,7.1,Moderado
1158.42,True,8,Departamento,10.7,Ineficiente
423.58,True,9,Casa,5.3,Moderado
435.75,False,6,Casa,5.8,Moderado
1323.92,True,6,Casa,10.5,Ineficiente
1132.5,True,9,Casa,9.4,Ineficiente
369.17,True,5,Departamento,3.2,Moderado
2683.67,True,13,Casa,16.0,Ineficiente
210.17,False,5,Departamento,2.6,Eficiente
238.67,False,4,Departamento,4.0,Eficiente
716.92,True,10,Casa,7.0,Moderado
1434.17,True,10,Casa,12.7,Ineficiente
548.42,False,6,Departamento,4.8,Moderado
380.25,False,7,Departamento,4.4,Moderado
550.58,True,5,Casa,3.7,Moderado
317.17,False,4,Departamento,3.1,Eficiente
1911.92,True,8,Casa,15.0,Ineficiente
960.92,True,7,Casa,9.0,Ineficiente
494.83,False,6,Casa,5.3,Moderado
2146.92,True,9,Casa,15.8,Ineficiente
669.0,True,6,Casa,7.3,Moderado
764.5,True,9,Casa,8.0,Moderado
1088.08,False,8,Casa,9.9,Ineficiente
264.42,False,6,Departamento,3.6,Eficiente
1017.42,False,6,Casa,8.1,Moderado
827.0,True,5,Casa,7.2,Ineficiente
1414.92,True,5,Casa,11.4,Ineficiente
224.92,False,5,Casa,1.3,Eficiente
579.08,True,9,Casa,6.0,Moderado
1105.5,True,10,Casa,10.1,Ineficiente
317.58,False,8,Casa,4.8,Eficiente
1850.92,True,9,Casa,16.0,Ineficiente
197.75,False,5,Departamento,2.0,Eficiente
238.17,False,5,Departamento,2.6,Eficiente
463.5,False,7,Casa,4.7,Moderado
694.5,True,9,Casa,6.5,Moderado
554.0,False,4,Casa,4.5,Moderado
771.08,True,8,Departamento,8.3,Moderado
831.0,True,5,Casa,6.0,Ineficiente
372.25,False,6,Departamento,4.7,Moderado
1694.75,True,14,Casa,13.8,Ineficiente
104.0,False,6,Departamento,1.9,Eficiente
719.0,True,11,Casa,7.8,Moderado
433.75,False,6,Casa,6.4,Moderado
965.25,True,5,Departamento,7.7,Ineficiente
580.0,True,4,Casa,2.9,Moderado
1547.25,True,8,Casa,10.7,Ineficiente
316.17,False,7,Departamento,4.2,Eficiente
2011.08,True,9,Casa,16.0,Ineficiente
711.17,False,9,Casa,7.8,Moderado
715.25,False,8,Casa,7.3,Moderado
891.42,False,7,Casa,9.2,Ineficiente
521.67,False,6,Departamento,4.7,Moderado
1195.25,True,9,Casa,11.6,Ineficiente
1378.25,True,6,Casa,9.4,Ineficiente
777.58,False,11,Casa,7.6,Moderado
188.0,False,3,Casa,1.0,Eficiente
173.25,False,5,Departamento,2.4,Eficiente
1489.58,True,7,Casa,12.0,Ineficiente
310.08,False,9,Casa,4.9,Eficiente
1720.33,True,15,Casa,16.0,Ineficiente
978.42,False,5,Casa,7.1,Moderado
1188.92,True,13,Casa,11.6,Ineficiente
1479.75,False,7,Departamento,10.5,Ineficiente
444.67,False,4,Departamento,5.5,Moderado
1573.25,True,8,Casa,12.6,Ineficiente
1345.0,True,14,Casa,12.7,Ineficiente
528.0,False,4,Departamento,6.3,Moderado
648.33,False,7,Casa,5.2,Moderado
395.92,False,4,Casa,2.7,Eficiente
1381.42,True,5,Casa,9.6,Ineficiente
1061.08,True,6,Casa,8.8,Ineficiente
1463.08,True,4,Casa,11.4,Ineficiente
1195.5,True,7,Casa,10.8,Ineficiente
716.17,True,6,Departamento,9.1,Ineficiente
682.75,False,8,Casa,4.7,Moderado
2025.92,True,6,Casa,15.9,Ineficiente
868.08,True,12,Casa,8.8,Ineficiente
2185.83,True,16,Casa,16.0,Ineficiente
2471.08,True,9,Casa,16.0,Ineficiente
1553.58,False,7,Casa,11.5,Ineficiente
1320.58,True,11,Departamento,13.8,Ineficiente
2135.25,True,13,Casa,16.0,Ineficiente
924.5,False,5,Casa,7.7,Moderado
874.67,False,5,Casa,8.7,Moderado
428.92,False,5,Departamento,2.8,Eficiente
973.75,False,6,Casa,7.0,Moderado
3372.75,True,10,Casa,16.0,Ineficiente
2239.0,True,10,Casa,16.0,Ineficiente
777.25,False,9,Casa,8.0,Moderado
716.92,False,7,Casa,7.0,Moderado
374.0,False,4,Departamento,3.8,Eficiente
2037.25,True,8,Casa,14.6,Ineficiente
142.25,False,5,Departamento,3.3,Eficiente
951.58,True,9,Casa,9.3,Ineficiente
1284.58,True,7,Casa,11.4,Ineficiente
874.58,True,11,Casa,7.2,Ineficiente
1996.92,True,9,Casa,16.0,Ineficiente
1397.83,True,8,Casa,10.5,Ineficiente
1191.25,True,6,Casa,9.3,Ineficiente
1461.92,True,7,Casa,12.4,Ineficiente
501.5,False,10,Casa,6.4,Moderado
469.67,False,7,Casa,4.4,Moderado
532.25,False,7,Casa,5.7,Moderado
210.83,False,7,Departamento,2.0,Eficiente
2007.58,True,9,Casa,16.0,Ineficiente
525.83,False,4,Casa,4.5,Moderado
197.25,False,5,Casa,3.9,Eficiente
941.42,False,15,Casa,10.2,Ineficiente
124.67,False,4,Departamento,1.5,Eficiente
210.25,False,3,Casa,1.5,Eficiente
487.33,False,7,Departamento,6.2,Moderado
298.17,False,7,Departamento,3.4,Eficiente
510.92,True,12,Casa,7.7,Moderado
507.17,False,7,Departamento,5.1,Moderado
631.42,False,9,Casa,4.9,Moderado
619.08,False,7,Casa,5.7,Moderado
325.33,False,9,Casa,3.7,Eficiente
167.42,False,4,Casa,2.4,Eficiente
385.0,True,7,Departamento,3.5,Moderado
1176.42,True,5,Departamento,10.3,Ineficiente
1215.92,True,11,Casa,11.3,Ineficiente
3091.25,True,10,Casa,16.0,Ineficiente
675.92,True,6,Casa,7.0,Moderado
2103.33,True,5,Casa,16.0,Ineficiente
1337.83,True,7,Casa,11.0,Ineficiente
188.83,False,9,Casa,3.2,Eficiente
1057.92,True,9,Casa,8.0,Ineficiente
1086.92,True,6,Casa,8.4,Ineficiente
743.92,True,7,Casa,6.4,Moderado
691.83,False,12,Casa,8.3,Moderado
370.42,True,10,Casa,5.1,Moderado
1457.5,True,7,Casa,12.5,Ineficiente
535.42,False,6,Casa,4.8,Moderado
1208.83,True,8,Casa,10.4,Ineficiente
522.58,False,8,Casa,7.1,Moderado
778.33,False,6,Casa,7.3,Moderado
1328.83,False,7,Casa,10.9,Ineficiente
1297.58,False,8,Casa,10.4,Ineficiente
784.92,True,11,Casa,7.9,Moderado
216.0,False,9,Departamento,3.3,Eficiente
1203.25,True,14,Casa,11.7,Ineficiente
651.92,False,6,Departamento,6.9,Moderado
880.42,True,6,Casa,7.4,Ineficiente
1432.67,True,8,Casa,10.6,Ineficiente
1482.0,True,13,Casa,15.5,Ineficiente
98.25,False,3,Departamento,1.9,Eficiente
916.33,False,7,Casa,6.8,Moderado
372.0,True,10,Casa,5.0,Moderado
1300.67,True,10,Casa,11.8,Ineficiente
624.25,False,5,Departamento,7.4,Moderado
1443.58,True,10,Casa,11.5,Ineficiente
438.75,False,6,Departamento,5.7,Moderado
247.5,False,5,Casa,4.5,Eficiente
103.25,False,4,Departamento,1.3,Eficiente
867.75,True,10,Casa,8.5,Ineficiente
431.42,False,8,Casa,4.2,Moderado
597.5,False,9,Casa,6.5,Moderado
587.0,False,6,Casa,5.7,Moderado
1375.0,False,7,Departamento,11.9,Ineficiente
596.5,True,6,Casa,6.9,Moderado
435.5,False,8,Departamento,4.6,Moderado
2323.75,True,13,Casa,16.0,Ineficiente
821.33,True,5,Casa,7.0,Ineficiente
1222.25,False,6,Departamento,10.2,Ineficiente
939.17,False,8,Departamento,8.9,Moderado
3119.33,True,9,Casa,16.0,Ineficiente
358.5,False,7,Casa,4.6,Moderado
1018.75,True,6,Departamento,10.1,Ineficiente
106.5,False,4,Casa,2.3,Eficiente
168.67,True,9,Casa,3.5,Eficiente
203.42,False,4,Departamento,2.1,Eficiente
1092.5,True,10,Casa,10.1,Ineficiente
665.25,False,11,Casa,9.4,Moderado
372.33,False,7,Casa,4.4,Moderado
1137.58,True,10,Casa,10.6,Ineficiente
399.25,False,5,Departamento,3.7,Eficiente
529.58,True,7,Departamento,6.7,Moderado
1370.25,False,7,Casa,13.2,Ineficiente
1855.25,True,7,Departamento,14.9,Ineficiente
955.58,False,5,Casa,8.0,Moderado
274.92,False,8,Casa,4.3,Eficiente
293.92,False,6,Casa,1.4,Eficiente
1086.92,True,12,Casa,11.6,Ineficiente
705.75,False,7,Casa,6.9,Moderado
1220.0,True,4,Casa,9.8,Ineficiente
1157.17,True,8,Casa,9.4,Ineficiente
948.17,False,10,Casa,8.9,Moderado
371.83,False,8,Casa,4.5,Moderado
954.75,True,4,Departamento,8.6,Ineficiente
498.83,False,9,Casa,5.6,Moderado
1437.5,True,11,Casa,15.0,Ineficiente
870.0,True,4,Casa,7.4,Ineficiente
765.67,True,5,Casa,5.3,Moderado
562.83,False,7,Casa,5.7,Moderado
992.08,True,6,Departamento,7.8,Ineficiente
1943.92,True,10,Casa,13.8,Ineficiente
1282.0,True,7,Casa,12.2,Ineficiente
1187.42,True,8,Departamento,11.0,Ineficiente
1080.83,False,11,Casa,11.0,Ineficiente
862.25,True,4,Casa,7.1,Ineficiente
818.0,False,9,Casa,6.8,Moderado
1192.75,False,8,Casa,9.9,Ineficiente
651.0,False,7,Departamento,7.3,Moderado
467.58,False,6,Casa,3.9,Eficiente
851.75,True,8,Casa,5.5,Ineficiente
626.17,False,8,Casa,6.3,Moderado
953.42,True,5,Casa,7.7,Ineficiente
741.42,True,5,Casa,6.6,Moderado
900.08,False,10,Casa,9.7,Ineficiente
608.83,True,8,Casa,7.1,Moderado
672.5,False,8,Casa,7.1,Moderado
1811.42,True,9,Casa,16.0,Ineficiente
1327.0,True,7,Casa,9.4,Ineficiente
461.83,False,4,Casa,4.8,Moderado
3030.08,True,10,Casa,16.0,Ineficiente
797.42,False,6,Casa,5.9,Moderado
1545.92,True,5,Casa,10.3,Ineficiente
3011.25,True,9,Casa,16.0,Ineficiente
494.92,False,10,Casa,5.6,Moderado
398.58,False,8,Departamento,5.8,Moderado
488.92,False,5,Casa,4.1,Moderado
3278.33,True,12,Casa,16.0,Ineficiente
1332.75,True,9,Casa,11.0,Ineficiente
534.58,False,9,Casa,7.4,Moderado
335.58,False,9,Casa,5.0,Eficiente
512.25,False,8,Departamento,5.6,Moderado
220.92,False,3,Casa,2.3,Eficiente
978.0,False,11,Casa,11.1,Ineficiente
977.83,True,12,Casa,9.4,Ineficiente
1013.67,True,8,Casa,10.5,Ineficiente
373.42,False,3,Departamento,3.6,Eficiente
376.92,True,4,Departamento,3.6,Moderado
1101.75,True,9,Casa,12.5,Ineficiente
1599.42,True,6,Casa,11.4,Ineficiente
2998.92,True,14,Casa,16.0,Ineficiente
1278.33,False,8,Casa,9.7,Ineficiente
2230.17,True,6,Casa,16.0,Ineficiente
662.83,True,6,Departamento,7.9,Moderado
547.75,False,8,Departamento,7.7,Moderado
773.75,False,11,Casa,9.7,Moderado
1107.42,True,7,Departamento,9.3,Ineficiente
894.5,False,5,Casa,7.1,Moderado
1510.5,True,5,Casa,9.9,Ineficiente
1323.92,False,10,Casa,13.9,Ineficiente
435.5,True,7,Casa,5.5,Moderado
190.67,False,4,Casa,2.0,Eficiente
259.25,False,5,Departamento,4.6,Eficiente
1026.17,False,6,Casa,7.7,Moderado
273.25,False,6,Casa,4.0,Eficiente
326.33,False,7,Departamento,4.1,Eficiente
705.67,False,5,Departamento,6.8,Moderado
2254.5,True,7,Casa,16.0,Ineficiente
581.33,True,8,Casa,4.8,Moderado
232.58,False,6,Departamento,3.4,Eficiente
219.0,True,6,Casa,4.3,Moderado
300.42,False,7,Casa,4.1,Eficiente
1645.0,True,12,Casa,15.3,Ineficiente
1234.0,False,7,Casa,9.3,Ineficiente
735.75,True,7,Casa,7.0,Moderado
926.5,True,9,Departamento,8.3,Ineficiente
431.08,False,12,Casa,7.2,Moderado
2877.33,True,13,Casa,16.0,Ineficiente
254.17,False,5,Departamento,3.9,Eficiente
1069.67,False,5,Casa,9.7,Ineficiente
994.33,True,10,Casa,10.3,Ineficiente
763.5,True,4,Casa,6.6,Moderado
3047.33,True,13,Casa,16.0,Ineficiente
938.17,False,8,Casa,8.7,Moderado
291.67,False,9,Departamento,4.1,Eficiente
546.67,False,5,Casa,4.8,Moderado
2019.08,True,4,Casa,14.3,Ineficiente
501.75,False,5,Casa,3.9,Eficiente
1315.0,True,8,Casa,9.2,Ineficiente
1192.75,True,9,Casa,10.0,Ineficiente
728.25,False,9,Casa,7.7,Moderado
457.5,False,7,Casa,3.8,Eficiente
1181.92,True,8,Casa,10.3,Ineficiente
2277.5,True,7,Casa,16.0,Ineficiente
380.42,False,7,Casa,5.7,Moderado
501.58,True,8,Casa,7.4,Moderado
1053.67,True,6,Casa,9.2,Ineficiente
298.58,False,5,Departamento,4.7,Eficiente
354.42,False,5,Departamento,3.1,Eficiente
505.75,False,8,Departamento,5.1,Moderado
411.08,True,5,Casa,1.5,Moderado
378.92,True,7,Departamento,5.8,Moderado
516.33,False,10,Casa,8.0,Moderado
1729.75,True,16,Casa,15.8,Ineficiente
1868.08,True,17,Casa,16.0,Ineficiente
936.08,False,9,Casa,8.2,Moderado
460.33,False,10,Casa,6.5,Moderado
576.83,True,11,Casa,8.3,Moderado
495.0,True,6,Casa,3.4,Moderado
927.17,True,11,Casa,9.9,Ineficiente
474.58,True,5,Casa,4.4,Moderado
202.0,True,4,Departamento,2.7,Eficiente
2162.75,True,6,Casa,16.0,Ineficiente
316.92,False,5,Departamento,3.4,Eficiente
634.33,False,7,Casa,6.2,Moderado
1731.25,True,12,Casa,14.9,Ineficiente
937.17,False,9,Casa,9.9,Ineficiente
677.25,False,10,Casa,7.9,Moderado
767.08,True,9,Casa,8.0,Moderado
1171.5,False,7,Casa,8.6,Moderado
965.42,True,8,Casa,8.5,Ineficiente
731.33,True,7,Casa,7.9,Moderado
1569.08,True,9,Departamento,13.2,Ineficiente
457.83,False,8,Casa,6.1,Moderado
752.42,False,5,Casa,8.3,Moderado
455.0,False,4,Departamento,5.3,Moderado
1210.92,True,8,Casa,10.6,Ineficiente
590.17,False,9,Casa,6.1,Moderado
376.25,False,7,Departamento,2.1,Eficiente
938.42,False,7,Casa,8.2,Moderado
1657.17,True,6,Casa,12.5,Ineficiente
837.75,True,10,Casa,9.0,Ineficiente
218.58,False,4,Departamento,2.5,Eficiente
978.75,False,10,Casa,9.2,Ineficiente
613.92,True,9,Casa,5.0,Moderado
989.08,False,13,Casa,9.6,Ineficiente
1922.42,True,9,Casa,16.0,Ineficiente
1143.92,False,5,Casa,10.8,Ineficiente
2060.25,True,10,Casa,16.0,Ineficiente
446.0,False,6,Departamento,5.1,Moderado
668.0,False,5,Casa,6.9,Moderado
3039.67,True,10,Casa,16.0,Ineficiente
744.42,False,4,Departamento,6.5,Moderado
703.67,False,12,Casa,7.6,Moderado
716.17,False,12,Casa,9.2,Moderado
764.75,True,4,Casa,6.4,Moderado
624.42,False,5,Departamento,6.0,Moderado
1291.5,True,6,Departamento,9.6,Ineficiente
682.58,True,4,Casa,6.5,Moderado
402.92,True,6,Casa,6.6,Moderado
803.08,False,8,Casa,6.7,Moderado
677.58,True,5,Casa,5.7,Moderado
256.58,False,2,Departamento,2.5,Eficiente
668.58,False,5,Casa,6.7,Moderado
351.58,False,7,Casa,3.9,Eficiente
966.75,True,9,Casa,6.3,Ineficiente
2398.08,True,9,Casa,16.0,Ineficiente
294.33,False,4,Departamento,3.9,Eficiente
1160.75,True,8,Casa,8.4,Ineficiente
624.33,False,7,Casa,5.7,Moderado
242.92,False,6,Departamento,5.0,Eficiente
1904.75,True,7,Casa,16.0,Ineficiente
113.58,False,4,Departamento,2.9,Eficiente
819.67,False,5,Casa,6.8,Moderado
1669.0,True,10,Casa,14.2,Ineficiente
847.92,False,8,Casa,7.9,Moderado
613.58,True,6,Casa,7.0,Moderado
1239.58,True,9,Casa,10.1,Ineficiente
1427.92,True,4,Casa,9.9,Ineficiente
962.67,False,9,Casa,10.1,Ineficiente
736.75,True,9,Casa,7.6,Moderado
828.0,True,12,Casa,10.5,Ineficiente
477.17,False,8,Departamento,4.9,Moderado
515.08,False,6,Casa,5.2,Moderado
659.17,False,10,Casa,6.5,Moderado
100.25,False,4,Departamento,1.9,Eficiente
1026.33,True,11,Casa,8.7,Ineficiente
1169.83,True,6,Casa,9.1,Ineficiente
387.5,False,6,Casa,2.9,Eficiente
1237.33,False,11,Casa,12.2,Ineficiente
733.67,True,13,Departamento,9.5,Ineficiente
388.58,True,6,Departamento,2.7,Moderado
1580.25,True,6,Casa,13.7,Ineficiente
1536.67,True,8,Casa,15.1,Ineficiente
1901.5,True,9,Casa,15.4,Ineficiente
366.25,False,6,Departamento,3.6,Eficiente
444.75,True,7,Casa,7.9,Moderado
538.33,True,7,Departamento,4.4,Moderado
2175.67,True,8,Casa,16.0,Ineficiente
1753.67,True,6,Casa,13.7,Ineficiente
628.17,False,4,Departamento,6.7,Moderado
575.25,True,10,Casa,7.2,Moderado
338.0,False,7,Casa,3.9,Eficiente
1266.75,True,9,Casa,10.2,Ineficiente
1291.0,True,9,Casa,11.0,Ineficiente
433.58,False,5,Departamento,3.4,Eficiente
1620.75,True,9,Casa,13.6,Ineficiente
1794.25,True,8,Casa,13.8,Ineficiente
1214.58,False,5,Casa,8.1,Moderado
163.25,False,4,Departamento,3.5,Eficiente
1076.58,True,5,Casa,8.2,Ineficiente
1482.83,True,7,Casa,10.7,Ineficiente
546.83,False,5,Departamento,5.0,Moderado
975.33,True,7,Departamento,8.7,Ineficiente
1028.83,False,12,Casa,8.7,Moderado
912.33,True,7,Casa,8.5,Ineficiente
775.83,True,12,Casa,7.7,Moderado
1174.58,True,5,Casa,11.0,Ineficiente
922.58,True,12,Casa,10.3,Ineficiente
857.67,True,7,Casa,7.4,Ineficiente
1009.5,True,7,Departamento,8.1,Ineficiente
508.5,False,8,Casa,5.7,Moderado
354.83,False,8,Casa,5.4,Moderado
974.0,False,7,Casa,8.6,Moderado
1219.67,True,6,Casa,9.7,Ineficiente
889.33,False,6,Casa,7.8,Moderado
2345.58,False,11,Casa,16.0,Ineficiente
1180.67,False,8,Casa,9.9,Ineficiente
518.58,False,7,Casa,3.5,Eficiente
1456.17,True,12,Casa,14.3,Ineficiente
1277.58,True,8,Casa,11.2,Ineficiente
956.25,False,11,Casa,8.9,Moderado
698.67,True,7,Casa,8.7,Moderado
622.17,False,6,Casa,6.0,Moderado
184.17,False,6,Departamento,2.0,Eficiente
884.08,True,8,Departamento,9.2,Ineficiente
510.25,False,9,Casa,6.5,Moderado
455.0,False,4,Departamento,4.6,Moderado
679.58,False,8,Casa,6.5,Moderado
2470.17,True,16,Casa,16.0,Ineficiente
1239.92,True,5,Casa,9.5,Ineficiente
1015.08,False,12,Casa,10.9,Ineficiente
1946.5,True,12,Casa,14.7,Ineficiente
443.25,False,6,Departamento,4.3,Moderado
1931.58,True,17,Casa,16.0,Ineficiente
754.92,True,7,Casa,6.4,Moderado
797.17,True,8,Departamento,7.1,Moderado
372.25,False,5,Casa,3.5,Eficiente
1161.08,True,12,Casa,10.1,Ineficiente
1406.75,True,6,Casa,9.0,Ineficiente
824.0,True,5,Casa,6.8,Ineficiente
1053.5,True,7,Casa,9.3,Ineficiente
781.75,False,5,Casa,6.7,Moderado
838.83,True,5,Casa,6.9,Ineficiente
1275.92,True,8,Casa,10.9,Ineficiente
496.33,True,6,Departamento,6.1,Moderado
1422.92,True,9,Casa,12.0,Ineficiente
1401.67,True,9,Casa,11.5,Ineficiente
847.83,True,13,Casa,9.3,Ineficiente
445.42,False,5,Departamento,5.0,Moderado
462.0,False,9,Casa,7.2,Moderado
1001.83,True,6,Casa,7.9,Ineficiente
701.58,False,7,Casa,6.9,Moderado
253.08,False,7,Departamento,4.1,Eficiente
765.42,False,6,Departamento,5.9,Moderado
435.58,False,5,Casa,4.4,Moderado
1665.92,True,6,Casa,11.4,Ineficiente
389.17,False,9,Casa,3.5,Eficiente
106.67,True,5,Departamento,2.6,Eficiente
492.0,False,7,Casa,5.0,Moderado
483.17,False,10,Casa,6.4,Moderado
304.92,False,7,Casa,4.1,Eficiente
885.92,False,9,Casa,7.6,Moderado
1123.08,True,15,Casa,11.9,Ineficiente
567.42,True,12,Casa,6.1,Moderado
1320.58,True,9,Casa,12.9,Ineficiente
811.0,True,15,Casa,8.6,Ineficiente
881.0,False,8,Departamento,8.1,Moderado
341.0,True,6,Departamento,3.0,Eficiente
422.0,False,9,Casa,6.1,Moderado
728.5,True,5,Casa,6.0,Moderado
589.67,False,8,Casa,5.8,Moderado
245.0,False,6,Departamento,4.3,Eficiente
733.08,False,7,Departamento,7.0,Moderado
826.75,True,5,Departamento,7.5,Ineficiente
1344.42,True,11,Casa,11.3,Ineficiente
796.58,False,6,Casa,5.7,Moderado
497.25,True,12,Casa,7.0,Moderado
645.83,True,8,Casa,6.4,Moderado
470.83,False,5,Departamento,5.3,Moderado
1039.0,True,10,Departamento,9.8,Ineficiente
483.67,True,7,Casa,5.5,Moderado
805.42,False,6,Departamento,5.5,Moderado
1597.0,True,7,Casa,14.6,Ineficiente
298.25,True,7,Casa,3.9,Eficiente
1963.58,True,19,Casa,16.0,Ineficiente
785.25,True,6,Casa,6.2,Moderado
5.58,True,7,Departamento,2.4,Eficiente
1307.58,True,20,Casa,13.4,Ineficiente
1524.0,True,6,Casa,12.4,Ineficiente
391.42,False,5,Departamento,3.8,Eficiente
2256.42,True,9,Casa,16.0,Ineficiente
453.92,False,6,Casa,5.5,Moderado
732.5,True,11,Casa,7.0,Moderado
527.67,True,7,Casa,4.9,Moderado
1053.75,True,6,Casa,9.3,Ineficiente
838.33,False,5,Casa,9.2,Ineficiente
489.17,False,6,Casa,4.9,Moderado
1244.08,False,9,Casa,11.6,Ineficiente
225.17,False,5,Departamento,2.9,Eficiente
574.58,False,7,Casa,7.9,Moderado
612.42,True,7,Casa,4.4,Moderado
1827.0,True,10,Casa,15.3,Ineficiente
780.83,False,8,Casa,6.0,Moderado
1194.17,True,6,Casa,7.3,Ineficiente
1678.5,True,7,Casa,13.6,Ineficiente
730.75,False,11,Casa,8.3,Moderado
897.33,False,7,Departamento,7.8,Moderado
498.25,True,10,Casa,6.2,Moderado
872.75,False,6,Departamento,10.7,Ineficiente
807.0,False,9,Casa,7.8,Moderado
239.17,False,5,Departamento,3.6,Eficiente
677.17,True,9,Casa,6.6,Moderado
646.17,False,7,Departamento,6.7,Moderado
544.42,True,7,Casa,5.5,Moderado
594.17,True,6,Departamento,5.4,Moderado
748.42,False,9,Casa,9.5,Moderado
546.83,False,6,Casa,6.6,Moderado
535.08,False,6,Casa,5.5,Moderado
1209.25,True,12,Casa,9.4,Ineficiente
1700.83,True,8,Casa,13.4,Ineficiente
234.17,False,5,Departamento,5.8,Eficiente
1852.92,True,9,Casa,14.8,Ineficiente
1020.75,False,9,Casa,10.6,Ineficiente
2226.42,True,10,Casa,16.0,Ineficiente
507.25,False,7,Casa,5.7,Moderado
304.83,False,7,Casa,3.3,Eficiente
1047.67,True,9,Casa,7.2,Ineficiente
803.33,False,9,Casa,8.7,Moderado
280.92,False,6,Departamento,2.9,Eficiente
916.83,False,12,Casa,9.9,Ineficiente
1100.5,False,9,Casa,8.8,Moderado
413.83,True,6,Casa,4.3,Moderado
1492.5,True,11,Casa,13.3,Ineficiente
998.08,True,5,Casa,8.4,Ineficiente
1844.5,True,10,Casa,14.2,Ineficiente
256.58,True,6,Casa,4.7,Moderado
503.25,False,8,Casa,5.2,Moderado
663.17,True,5,Departamento,4.2,Moderado
574.75,False,5,Departamento,5.2,Moderado
818.5,True,8,Casa,7.9,Ineficiente
1449.25,True,6,Departamento,11.6,Ineficiente
634.83,False,4,Departamento,6.8,Moderado
1170.25,False,7,Casa,9.7,Ineficiente
544.75,False,9,Casa,6.2,Moderado
817.0,True,10,Casa,7.3,Ineficiente
662.33,True,7,Casa,7.3,Moderado
1019.33,False,9,Casa,9.7,Ineficiente
1520.75,True,11,Casa,13.0,Ineficiente
1355.67,True,9,Casa,9.8,Ineficiente
927.08,False,6,Casa,9.4,Ineficiente
641.08,False,9,Casa,5.7,Moderado
820.17,True,8,Casa,7.3,Ineficiente
672.67,True,8,Departamento,7.2,Moderado
386.17,False,7,Departamento,3.5,Eficiente
655.92,True,8,Casa,5.3,Moderado
742.5,True,9,Casa,5.5,Moderado
365.33,False,6,Casa,5.0,Moderado
741.83,True,8,Departamento,6.8,Moderado
453.08,False,7,Departamento,8.0,Moderado
1846.25,True,14,Casa,15.5,Ineficiente
970.75,True,9,Casa,8.3,Ineficiente
605.83,False,10,Casa,6.5,Moderado
1431.58,True,9,Casa,12.5,Ineficiente
597.17,False,5,Departamento,5.0,Moderado
1491.42,True,12,Casa,14.2,Ineficiente
1428.83,True,6,Casa,10.3,Ineficiente
722.92,False,6,Departamento,5.2,Moderado
724.58,True,10,Casa,6.0,Moderado
848.5,False,6,Casa,5.2,Moderado
420.42,False,4,Casa,3.5,Eficiente
1028.17,False,10,Casa,9.6,Ineficiente
2725.42,True,7,Casa,16.0,Ineficiente
296.42,True,7,Casa,5.3,Moderado
992.08,True,7,Casa,9.9,Ineficiente
1201.67,False,7,Casa,9.8,Ineficiente
792.92,False,5,Departamento,5.0,Moderado
1390.25,True,7,Casa,10.8,Ineficiente
1212.83,True,6,Casa,9.3,Ineficiente
672.92,False,5,Casa,5.3,Moderado
1181.25,True,4,Casa,8.4,Ineficiente
940.67,True,5,Casa,7.1,Ineficiente
739.75,True,8,Casa,6.9,Moderado
536.17,False,7,Casa,5.0,Moderado
290.17,False,8,Casa,4.5,Eficiente
976.33,False,9,Casa,9.6,Ineficiente
138.67,False,6,Departamento,1.8,Eficiente
445.92,False,6,Casa,6.0,Moderado
737.25,True,5,Casa,5.4,Moderado
168.92,False,5,Casa,1.0,Eficiente
1207.0,False,8,Casa,10.8,Ineficiente
1276.25,False,12,Casa,11.3,Ineficiente
880.83,False,6,Departamento,8.0,Moderado
398.58,False,8,Casa,2.7,Eficiente
590.08,False,4,Departamento,6.5,Moderado
731.42,False,7,Departamento,7.6,Moderado
379.75,False,7,Casa,3.1,Eficiente
1633.75,True,7,Casa,11.5,Ineficiente
221.42,False,5,Departamento,4.6,Eficiente
351.25,False,6,Casa,3.4,Eficiente
1545.75,True,6,Casa,11.3,Ineficiente
2427.25,True,10,Casa,16.0,Ineficiente
469.75,False,6,Departamento,4.6,Moderado
329.92,False,8,Departamento,4.4,Eficiente
1110.83,True,10,Casa,11.1,Ineficiente
214.08,False,5,Departamento,1.5,Eficiente
768.92,False,6,Casa,5.4,Moderado
1770.83,True,16,Casa,16.0,Ineficiente
1850.25,True,11,Casa,16.0,Ineficiente
400.67,False,7,Casa,3.2,Eficiente
907.5,True,7,Departamento,9.2,Ineficiente
1378.58,True,9,Casa,11.9,Ineficiente
1274.58,True,7,Casa,11.7,Ineficiente
658.92,False,9,Casa,7.0,Moderado
309.83,False,6,Casa,1.3,Eficiente
633.42,True,6,Casa,5.9,Moderado
4223.75,True,9,Casa,16.0,Ineficiente
1002.83,True,7,Casa,7.9,Ineficiente
656.17,False,2,Casa,4.6,Moderado
1678.83,True,10,Casa,14.0,Ineficiente
212.25,False,3,Departamento,1.0,Eficiente
765.75,True,6,Casa,8.6,Moderado
693.58,True,7,Casa,5.8,Moderado
183.0,False,5,Casa,3.2,Eficiente
